Year,Season,State,District,Crop,Crop_Category,Area_Sown_Current_ha,Area_Sown_Last_Year_ha,Area_Sown_3yr_Avg_ha,Area_Growth_Rate_percent,Production_Last_Year_tons,Production_2yr_Back_tons,Production_3yr_Avg_tons,Production_5yr_Avg_tons,Production_Growth_Rate_percent,Yield_Last_Year_kg_per_ha,Yield_3yr_Avg_kg_per_ha,Total_Rainfall_mm,Rainfall_Deviation_percent,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Avg_Humidity_percent,Extreme_Heat_Days,Extreme_Rain_Days,Drought_Index,Production_tons
2020,Kharif,Madhya Pradesh,Sehore,Foxtail Millet,millets,19702.1,20691.06,20885.8,-4.78,29709.0,27858.79,30813.92,29322.04,10.19,1435.84,1431.84,857.29,-3.54,27.42,38.58,22.1,76.94,9,18,1.525,28156.75
2020,Kharif,Madhya Pradesh,Sehore,Kodo Millet,millets,24695.11,24407.27,25200.38,1.18,23699.7,22671.63,23359.37,23409.85,3.87,971.01,951.63,784.06,17.45,33.49,42.12,27.76,74.24,4,13,0.964,26128.41
2020,Kharif,Madhya Pradesh,Sehore,Barnyard Millet,millets,63192.67,58039.71,58206.69,8.88,47887.06,51147.15,49414.35,47957.34,3.66,825.07,857.51,772.41,8.04,27.44,34.68,20.3,69.44,15,1,0.947,47553.4
2020,Rabi,Madhya Pradesh,Sehore,Little Millet,millets,67075.21,61317.97,62414.66,9.39,96122.71,96808.58,96161.2,95252.98,-3.65,1567.61,1580.6,455.51,-7.35,24.61,34.92,18.01,78.12,1,7,1.765,100924.98
2020,Rabi,Madhya Pradesh,Sehore,Proso Millet,millets,35489.73,33261.68,34820.65,6.7,48401.34,49006.03,47163.28,49967.93,12.71,1455.17,1402.55,761.58,1.64,27.39,34.61,17.99,53.49,15,16,1.816,53068.56
2020,Kharif,Madhya Pradesh,Raisen,Pearl Millet,millets,36625.33,35182.14,34150.6,4.1,78235.85,82042.48,81846.55,83676.14,9.78,2223.74,2314.47,578.39,-3.57,30.65,40.88,23.7,46.43,29,16,1.728,79455.15
2020,Rabi,Madhya Pradesh,Raisen,Finger Millet,millets,76329.3,76893.75,77479.45,-0.73,220626.3,236605.81,231605.92,227964.23,-4.51,2869.24,2922.18,506.73,39.55,28.7,39.0,19.94,67.8,13,16,0.0,240507.83
2020,Kharif,Madhya Pradesh,Raisen,Sorghum,millets,18632.02,19190.76,19669.84,-2.91,40378.32,40842.91,39492.09,42283.75,9.25,2104.05,2035.82,877.52,-14.4,29.1,38.98,19.77,70.57,27,12,0.0,37169.29
2020,Kharif,Madhya Pradesh,Raisen,Foxtail Millet,millets,53208.58,48482.41,47441.56,9.75,67980.11,65528.2,67083.16,66378.66,5.78,1402.16,1355.07,623.26,7.09,33.22,39.9,26.92,40.14,28,7,0.041,70498.46
2020,Kharif,Madhya Pradesh,Raisen,Kodo Millet,millets,22361.35,20226.9,20539.56,10.55,22599.74,21481.62,22978.82,23890.36,-4.82,1117.31,1171.37,647.74,22.85,33.51,41.03,28.01,73.13,16,18,1.141,25755.33
2020,Kharif,Madhya Pradesh,Raisen,Barnyard Millet,millets,21219.78,19602.42,20414.71,8.25,15125.6,14926.73,15655.66,15288.63,5.72,771.62,762.82,876.25,-15.28,28.38,33.74,19.98,72.96,30,17,0.0,14802.66
2020,Kharif,Madhya Pradesh,Raisen,Little Millet,millets,71756.07,68827.87,67860.04,4.25,79687.77,81613.88,78010.18,81017.21,12.5,1157.78,1124.61,425.6,-2.24,26.44,37.4,19.97,41.68,15,5,1.233,90844.9
2020,Kharif,Madhya Pradesh,Raisen,Proso Millet,millets,41488.91,43561.21,45958.01,-4.76,59726.72,58821.03,60375.74,61014.23,11.2,1371.1,1409.89,700.49,-10.31,24.81,30.44,15.77,49.58,27,20,1.122,60963.48
2020,Kharif,Uttar Pradesh,Agra,Pearl Millet,millets,55363.65,55985.91,54785.1,-1.11,131081.35,135059.37,129615.72,130227.59,2.51,2341.33,2266.15,751.04,-19.94,26.74,37.6,20.21,51.6,0,17,0.907,128424.5
2020,Rabi,Uttar Pradesh,Agra,Finger Millet,millets,18097.23,16419.77,16447.34,10.22,45950.27,43039.54,43661.18,46006.33,3.54,2798.47,2668.73,738.67,24.19,31.47,41.65,22.52,47.31,12,0,0.0,51567.72
2020,Kharif,Uttar Pradesh,Agra,Sorghum,millets,54114.48,52785.67,54111.83,2.52,125120.56,125343.02,126799.71,122692.62,11.46,2370.35,2341.84,792.39,33.11,26.77,38.53,19.69,65.06,17,17,0.0,140757.43
2020,Kharif,Uttar Pradesh,Agra,Foxtail Millet,millets,69644.62,70523.03,73660.88,-1.25,133359.97,131878.58,127438.5,131728.98,8.67,1891.01,1825.37,426.88,6.74,25.95,32.81,19.68,73.42,14,2,1.401,135445.43
2020,Kharif,Uttar Pradesh,Agra,Kodo Millet,millets,6326.0,6148.38,6058.84,2.89,7494.7,6923.87,7302.74,7763.59,14.81,1218.97,1235.88,749.42,28.84,28.34,34.0,20.63,49.36,7,6,1.329,7710.62
2020,Kharif,Uttar Pradesh,Agra,Barnyard Millet,millets,25254.95,24104.33,24068.44,4.77,24262.49,25467.38,23463.53,25764.6,12.33,1006.56,1026.19,475.62,23.09,25.78,30.82,16.86,60.31,21,17,0.0,26875.42
2020,Kharif,Uttar Pradesh,Agra,Little Millet,millets,8992.73,8566.9,9080.46,4.97,7621.43,7146.66,7576.07,7691.91,-4.93,889.64,931.64,394.75,12.51,25.66,37.42,16.41,70.37,15,7,1.961,7417.64
2020,Kharif,Uttar Pradesh,Agra,Proso Millet,millets,23542.84,22376.29,22185.53,5.21,19507.0,20955.87,19995.46,19634.53,9.84,871.77,842.86,450.36,-2.18,25.52,37.33,17.71,60.23,9,9,0.0,22217.58
2020,Kharif,Uttar Pradesh,Mathura,Pearl Millet,millets,84904.54,76160.62,79632.08,11.48,150107.25,147537.04,146458.0,154552.29,6.84,1970.93,1902.81,738.81,23.03,31.37,36.51,25.25,41.05,13,20,0.0,153820.73
2020,Rabi,Uttar Pradesh,Mathura,Finger Millet,millets,59080.59,54152.05,55406.78,9.1,85537.13,83064.4,81434.38,91307.45,10.08,1579.57,1543.62,702.64,29.85,30.61,37.95,25.47,52.6,17,4,1.734,92699.19
2020,Kharif,Uttar Pradesh,Mathura,Sorghum,millets,17070.08,17779.66,17329.46,-3.99,39654.49,38113.71,39941.54,39382.87,-2.86,2230.33,2134.81,374.92,35.78,32.54,37.61,26.54,50.25,12,16,1.039,38103.29
2020,Kharif,Uttar Pradesh,Mathura,Foxtail Millet,millets,28643.89,25778.08,25923.77,11.12,41478.23,41390.38,40267.51,41452.39,0.56,1609.05,1589.48,526.22,-29.66,25.35,33.11,16.7,70.7,27,15,0.0,42844.57
2020,Kharif,Uttar Pradesh,Mathura,Kodo Millet,millets,48859.78,46874.67,46282.47,4.23,57192.23,54544.97,57989.54,57510.16,12.15,1220.11,1255.56,707.03,10.99,26.82,33.96,18.92,70.95,3,12,0.0,58373.4
2020,Rabi,Uttar Pradesh,Mathura,Barnyard Millet,millets,42267.11,41236.34,40490.62,2.5,74292.93,73326.95,72730.32,76216.52,-3.97,1801.64,1831.62,359.19,-16.26,28.7,34.19,22.12,50.46,20,17,0.0,73687.36
2020,Rabi,Uttar Pradesh,Mathura,Little Millet,millets,33757.84,33910.53,34754.33,-0.45,49750.34,49870.88,51023.28,49353.4,-0.82,1467.11,1485.32,886.85,-13.18,27.67,37.85,18.25,55.89,16,20,0.612,47998.21
2020,Kharif,Uttar Pradesh,Mathura,Proso Millet,millets,52257.16,50006.61,50612.64,4.5,43026.37,44436.37,41004.97,42097.38,7.39,860.41,869.23,801.46,-8.68,33.78,40.69,26.34,66.88,20,14,1.569,40798.7
2020,Kharif,Uttar Pradesh,Firozabad,Pearl Millet,millets,69013.12,62063.83,60424.52,11.2,172083.69,170949.9,164647.13,172256.3,11.46,2772.69,2742.01,816.11,10.25,33.46,40.09,26.53,71.19,1,6,1.32,181815.61
2020,Rabi,Uttar Pradesh,Firozabad,Finger Millet,millets,44465.83,40260.65,40507.52,10.44,122259.32,126744.79,117327.02,119217.24,12.3,3036.7,2890.99,786.21,19.4,28.97,40.15,21.82,65.57,28,6,0.0,144629.41
2020,Kharif,Uttar Pradesh,Firozabad,Sorghum,millets,79768.71,73393.07,77121.86,8.69,194848.45,203982.69,193997.26,197847.62,-3.63,2654.86,2712.98,871.73,10.33,25.01,32.25,17.7,49.26,7,9,1.29,195625.58
2020,Kharif,Uttar Pradesh,Firozabad,Foxtail Millet,millets,27156.13,24776.77,25013.86,9.6,36350.45,37594.37,36165.98,38578.41,13.82,1467.12,1450.25,785.53,18.6,29.49,34.96,19.65,73.64,18,3,0.0,39765.91
2020,Kharif,Uttar Pradesh,Firozabad,Kodo Millet,millets,49950.02,47165.93,48017.87,5.9,49073.22,50239.38,47886.89,52288.9,6.65,1040.44,1053.39,542.6,14.67,26.92,36.96,20.18,79.98,24,10,1.627,48782.06
2020,Kharif,Uttar Pradesh,Firozabad,Barnyard Millet,millets,10447.91,9628.38,9525.4,8.51,17129.28,16315.85,17180.0,17246.46,3.07,1779.04,1777.98,595.83,-21.37,31.51,42.36,25.24,68.4,27,3,0.0,17863.94
2020,Kharif,Uttar Pradesh,Firozabad,Little Millet,millets,10139.03,9433.24,9180.98,7.48,9329.65,9195.75,9002.18,9772.09,14.9,989.02,944.6,553.69,37.83,24.4,34.78,16.37,46.36,13,16,1.222,9378.83
2020,Rabi,Uttar Pradesh,Firozabad,Proso Millet,millets,61305.3,61186.86,61848.33,0.19,50585.98,48703.19,53089.43,52665.98,6.51,826.75,846.66,389.52,30.47,25.15,36.12,15.55,59.22,6,13,0.224,53968.31
2020,Kharif,Uttar Pradesh,Mainpuri,Pearl Millet,millets,29037.3,29127.71,30174.82,-0.31,52020.94,55361.4,51820.36,53375.01,14.57,1785.96,1815.79,736.22,36.83,28.84,34.31,23.54,68.03,6,18,1.235,48155.41
2020,Kharif,Uttar Pradesh,Mainpuri,Finger Millet,millets,69097.13,64707.11,65651.89,6.78,110301.86,107192.46,112670.21,107015.12,7.7,1704.63,1700.45,857.03,19.04,26.57,38.31,20.78,55.08,25,1,0.0,108855.16
2020,Kharif,Uttar Pradesh,Mainpuri,Sorghum,millets,73945.08,72528.49,72943.07,1.95,191485.71,186955.09,191108.42,204883.22,3.76,2640.14,2769.67,828.81,10.3,31.07,40.89,25.55,57.2,23,10,0.0,209803.06
2020,Kharif,Uttar Pradesh,Mainpuri,Foxtail Millet,millets,60859.93,62080.68,64108.67,-1.97,61381.71,63549.22,63939.94,63760.58,-0.79,988.74,993.46,360.42,33.59,28.07,35.86,18.41,46.72,28,14,0.0,63041.94
2020,Kharif,Uttar Pradesh,Mainpuri,Kodo Millet,millets,31571.14,28400.81,28561.67,11.16,50576.81,48409.17,48385.55,51640.32,14.91,1780.82,1740.35,589.5,-6.52,24.54,31.52,15.51,79.55,16,5,1.943,51104.15
2020,Kharif,Uttar Pradesh,Mainpuri,Barnyard Millet,millets,35940.76,37687.77,38910.11,-4.64,31243.13,32293.05,31877.17,30408.36,11.26,829.0,820.12,338.8,-11.98,31.02,42.11,23.66,43.74,4,4,1.379,30819.9
2020,Rabi,Uttar Pradesh,Mainpuri,Little Millet,millets,34602.59,33790.85,35727.49,2.4,27544.13,25359.35,26812.31,28466.65,0.55,815.14,825.51,691.16,18.41,28.12,37.08,22.01,48.95,5,16,1.236,30538.36
2020,Rabi,Uttar Pradesh,Mainpuri,Proso Millet,millets,44042.75,46261.23,47180.06,-4.8,31205.98,33582.62,31266.19,33245.51,4.06,674.56,653.43,434.15,24.3,28.44,37.34,18.76,66.14,12,9,0.071,31683.14
2020,Kharif,Uttar Pradesh,Etawah,Pearl Millet,millets,14534.66,15003.73,14714.5,-3.13,28578.33,30832.14,28143.31,28765.22,4.95,1904.75,1878.88,874.16,13.6,27.73,36.67,20.08,75.58,8,9,0.0,29193.36
2020,Rabi,Uttar Pradesh,Etawah,Finger Millet,millets,78340.68,74628.97,78014.39,4.97,234666.08,236399.34,233117.73,231693.68,13.67,3144.44,3163.72,658.02,31.2,26.47,34.48,21.29,65.93,10,11,0.0,226009.18
2020,Kharif,Uttar Pradesh,Etawah,Sorghum,millets,72292.03,65025.38,68181.07,11.18,166429.29,178468.7,159365.3,171173.03,4.49,2559.45,2564.82,652.78,-14.75,32.35,38.56,23.34,50.68,27,8,1.422,178893.53
2020,Kharif,Uttar Pradesh,Etawah,Foxtail Millet,millets,56885.89,53477.43,54878.38,6.37,74387.94,76622.17,71501.68,79133.27,3.34,1391.02,1333.87,466.34,-3.63,27.2,38.77,18.18,57.26,10,7,0.0,73449.86
2020,Kharif,Uttar Pradesh,Etawah,Kodo Millet,millets,74299.77,68513.96,72026.35,8.44,104726.1,97003.61,106574.6,102576.91,14.79,1528.54,1468.5,616.82,-22.43,29.83,37.93,21.75,61.41,1,17,0.803,124187.28
2020,Rabi,Uttar Pradesh,Etawah,Barnyard Millet,millets,25360.3,23469.39,24768.57,8.06,32025.49,33379.83,33192.92,33394.28,9.67,1364.56,1312.63,381.46,-1.87,25.1,35.38,17.09,40.33,0,16,1.555,33385.07
2020,Kharif,Uttar Pradesh,Etawah,Little Millet,millets,31548.21,29727.53,31482.43,6.12,16230.66,15245.75,15445.22,16095.34,9.25,545.98,520.06,896.38,8.7,31.41,41.27,21.94,53.56,30,7,0.024,17712.42
2020,Rabi,Uttar Pradesh,Etawah,Proso Millet,millets,69100.12,65776.9,64028.77,5.05,52806.72,49474.93,51412.17,51584.18,3.22,802.82,795.98,482.08,-28.46,25.37,34.83,19.57,78.24,9,13,1.888,59129.99
2021,Kharif,Rajasthan,Barmer,Pearl Millet,millets,61573.04,63183.48,61940.51,-2.55,147157.12,152433.29,144901.45,150448.81,-1.2,2329.04,2393.63,330.94,27.28,26.67,35.24,18.87,73.57,18,10,0.796,153365.49
2021,Rabi,Rajasthan,Barmer,Finger Millet,millets,5595.74,5337.49,5177.6,4.84,10039.59,10399.4,9798.35,10172.85,3.35,1880.96,1916.1,597.26,33.11,25.2,33.14,18.43,74.02,29,16,0.895,9917.14
2021,Kharif,Rajasthan,Barmer,Sorghum,millets,27665.24,26405.72,26434.31,4.77,50104.28,47980.83,50110.84,51985.26,2.92,1897.48,1925.8,538.76,-5.38,29.28,35.29,20.66,77.28,28,10,0.0,56564.47
2021,Kharif,Rajasthan,Barmer,Foxtail Millet,millets,68554.82,62664.75,60914.34,9.4,125041.9,134909.56,129960.37,133532.07,6.05,1995.41,1993.25,452.8,34.18,28.13,39.38,19.78,62.74,26,11,0.47,131886.66
2021,Kharif,Rajasthan,Barmer,Kodo Millet,millets,36004.87,34764.56,33763.3,3.57,34329.81,34351.77,34592.8,34372.01,14.29,987.49,989.28,521.4,14.34,33.26,44.14,24.88,58.95,16,11,0.694,38597.2
2021,Kharif,Rajasthan,Barmer,Barnyard Millet,millets,46879.65,49213.34,50447.22,-4.74,56470.72,57493.74,54651.12,58527.97,6.96,1147.47,1183.07,871.12,0.49,25.63,32.31,17.94,43.32,5,15,0.021,58158.45
2021,Kharif,Rajasthan,Barmer,Little Millet,millets,47367.67,44931.75,46039.78,5.42,59662.76,58177.28,58703.47,63780.22,11.7,1327.85,1370.5,767.45,-27.71,33.05,43.53,23.94,73.78,28,16,0.0,67437.15
2021,Rabi,Rajasthan,Barmer,Proso Millet,millets,12325.5,11049.93,11136.61,11.54,13485.68,13189.76,14044.22,13261.17,2.73,1220.43,1251.97,471.76,1.84,31.77,41.44,25.38,79.76,26,20,0.0,14280.4
2021,Kharif,Rajasthan,Jaisalmer,Pearl Millet,millets,11292.36,10491.76,10352.9,7.63,16590.97,17122.47,17133.46,16808.61,8.26,1581.33,1569.78,581.2,10.12,24.5,32.47,16.3,78.39,8,15,0.446,18338.22
2021,Kharif,Rajasthan,Jaisalmer,Finger Millet,millets,56480.11,58432.28,60160.01,-3.34,93759.2,86281.52,91232.03,93293.43,9.83,1604.58,1660.13,404.05,-28.75,24.85,33.67,17.51,59.03,19,11,0.933,84978.72
2021,Kharif,Rajasthan,Jaisalmer,Sorghum,millets,83126.87,74989.62,73701.45,10.85,176349.65,178930.64,184129.77,173345.92,0.27,2351.65,2318.75,758.51,3.38,31.7,39.89,25.44,57.84,10,1,0.0,180106.83
2021,Kharif,Rajasthan,Jaisalmer,Foxtail Millet,millets,67909.98,65339.4,65403.75,3.93,59581.78,63735.2,58282.75,59635.48,14.91,911.88,887.01,527.08,7.19,29.82,37.6,21.0,59.57,26,16,1.62,57917.33
2021,Kharif,Rajasthan,Jaisalmer,Kodo Millet,millets,68814.03,63782.81,66437.7,7.89,60111.11,58487.88,61241.57,62467.14,6.76,942.43,948.13,521.1,5.21,29.94,38.07,22.57,75.22,18,7,1.047,60671.76
2021,Rabi,Rajasthan,Jaisalmer,Barnyard Millet,millets,24479.84,23101.03,22521.45,5.97,43636.37,46664.46,42809.41,42681.67,3.39,1888.94,1920.14,687.24,11.44,26.9,37.12,19.67,58.09,21,2,0.559,48661.25
2021,Rabi,Rajasthan,Jaisalmer,Little Millet,millets,21575.56,21143.7,22259.15,2.04,30878.66,32705.34,30340.04,32171.39,10.61,1460.42,1435.3,771.11,-20.55,33.72,39.53,25.92,69.93,5,7,1.859,30451.84
2021,Kharif,Rajasthan,Jaisalmer,Proso Millet,millets,11527.66,11553.84,11429.51,-0.23,13126.98,12964.25,12997.06,12991.39,13.31,1136.16,1145.63,830.0,-5.28,31.66,40.6,23.55,59.74,14,18,0.0,13041.41
2021,Kharif,Rajasthan,Jodhpur,Pearl Millet,millets,50786.35,52028.31,54518.5,-2.39,73684.19,68308.11,75291.24,72382.38,10.78,1416.23,1359.22,453.31,5.32,28.08,35.99,22.79,47.29,2,10,0.465,73164.9
2021,Kharif,Rajasthan,Jodhpur,Finger Millet,millets,25179.33,24001.86,24912.2,4.91,37746.9,38950.48,37540.45,39001.86,10.69,1572.67,1649.87,308.41,5.79,24.02,30.87,14.32,60.59,15,5,0.0,40857.58
2021,Kharif,Rajasthan,Jodhpur,Sorghum,millets,43944.56,41282.81,42426.34,6.45,135827.43,140623.69,137037.85,137105.26,1.99,3290.17,3342.56,671.49,27.13,25.98,31.3,16.01,44.6,3,18,0.394,151610.18
2021,Kharif,Rajasthan,Jodhpur,Foxtail Millet,millets,10392.82,9795.95,10264.37,6.09,10846.29,11295.54,10558.88,10772.55,3.64,1107.22,1093.18,568.5,3.88,28.44,35.2,19.83,72.83,12,10,0.596,11465.99
2021,Kharif,Rajasthan,Jodhpur,Kodo Millet,millets,9150.16,8606.61,8355.44,6.32,12485.02,12665.38,12608.95,12431.04,4.41,1450.63,1447.35,677.73,18.0,25.82,34.39,16.05,56.52,30,18,0.789,13224.05
2021,Rabi,Rajasthan,Jodhpur,Barnyard Millet,millets,81074.48,79733.66,82422.15,1.68,95262.81,99270.64,98430.53,95005.12,-1.97,1194.76,1235.94,849.97,-23.69,25.2,36.75,18.75,49.21,12,13,0.501,102863.95
2021,Kharif,Rajasthan,Jodhpur,Little Millet,millets,21548.33,21351.79,21090.23,0.92,32524.3,34332.99,32761.14,33874.47,12.67,1523.26,1496.74,567.29,21.51,27.8,34.25,19.15,58.98,17,2,1.238,33881.83
2021,Kharif,Rajasthan,Jodhpur,Proso Millet,millets,43667.58,44194.39,45236.71,-1.19,65976.11,69577.21,64445.66,68786.84,9.98,1492.86,1562.3,343.19,17.59,24.88,34.15,16.69,64.3,21,12,1.011,61754.61
2021,Kharif,Rajasthan,Bikaner,Pearl Millet,millets,63896.04,62820.17,65801.43,1.71,167506.56,163050.77,170823.79,166763.95,6.6,2666.45,2736.32,649.84,-25.55,30.05,37.41,20.61,56.04,0,1,0.956,160181.81
2021,Kharif,Rajasthan,Bikaner,Finger Millet,millets,56580.41,58325.48,61775.63,-2.99,123054.82,114730.81,120088.91,124843.21,4.25,2109.8,2160.63,876.06,19.86,30.48,41.58,21.28,60.06,2,6,1.223,116124.83
2021,Kharif,Rajasthan,Bikaner,Sorghum,millets,75217.75,69766.5,73159.11,7.81,207158.04,206376.44,209888.21,214839.98,-0.07,2969.31,2944.25,858.61,3.79,30.29,36.43,21.28,52.68,23,17,0.178,221593.92
2021,Kharif,Rajasthan,Bikaner,Foxtail Millet,millets,57667.51,57272.98,57091.88,0.69,86554.89,89521.68,82546.82,84730.07,-1.36,1511.27,1524.54,663.09,12.63,30.01,35.69,23.55,61.96,26,15,0.0,89885.2
2021,Kharif,Rajasthan,Bikaner,Kodo Millet,millets,47410.33,48041.04,49606.57,-1.31,34870.26,37551.69,34490.5,35818.48,4.42,725.84,708.55,311.83,-25.5,28.35,37.16,20.67,43.03,15,15,0.0,31903.16
2021,Kharif,Rajasthan,Bikaner,Barnyard Millet,millets,43555.22,44472.56,45641.58,-2.06,51111.96,52931.0,50361.6,51692.98,-3.3,1149.29,1141.91,892.62,-4.48,29.58,35.68,23.48,54.74,28,4,1.072,48287.26
2021,Rabi,Rajasthan,Bikaner,Little Millet,millets,60505.69,55113.57,57915.68,9.78,39376.18,41164.39,38003.37,38777.04,10.57,714.46,729.71,665.01,-14.4,26.36,38.01,18.64,57.55,19,15,0.0,45184.26
2021,Kharif,Rajasthan,Bikaner,Proso Millet,millets,34559.78,31306.23,32195.41,10.39,29125.84,31191.31,28865.28,30186.57,12.01,930.35,930.24,547.42,17.31,27.21,35.39,21.46,60.8,3,0,1.77,29727.85
2021,Kharif,Rajasthan,Nagaur,Pearl Millet,millets,46763.86,46297.1,47759.47,1.01,94545.01,87724.42,94921.69,94697.15,9.8,2042.14,2107.24,865.18,22.51,31.47,38.84,25.92,40.48,16,0,0.0,96682.6
2021,Rabi,Rajasthan,Nagaur,Finger Millet,millets,42880.48,41486.14,43849.1,3.36,80117.44,79287.32,80824.65,81291.46,11.23,1931.19,1975.58,872.87,-3.62,32.3,42.8,25.82,70.51,7,7,0.0,88064.29
2021,Kharif,Rajasthan,Nagaur,Sorghum,millets,41121.48,38201.44,38459.61,7.64,83626.02,89682.85,84271.25,88314.25,-1.88,2189.08,2269.05,715.44,34.39,25.7,31.5,16.08,53.8,5,6,0.455,84738.4
2021,Kharif,Rajasthan,Nagaur,Foxtail Millet,millets,73940.71,71455.13,71165.52,3.48,84021.74,81644.02,81203.56,86544.8,-4.83,1175.87,1223.88,302.34,3.13,31.52,36.7,24.12,76.37,18,13,0.0,79572.18
2021,Kharif,Rajasthan,Nagaur,Kodo Millet,millets,33234.01,31655.21,31990.15,4.99,56086.96,55276.52,53372.77,57391.73,9.83,1771.81,1739.4,368.91,8.97,28.39,35.48,18.51,49.27,13,11,0.0,58192.04
2021,Rabi,Rajasthan,Nagaur,Barnyard Millet,millets,48154.56,44297.95,44986.2,8.71,62669.03,64473.6,65195.58,66254.27,4.05,1414.72,1378.6,779.87,12.85,26.53,33.37,16.74,68.91,29,12,0.0,67241.32
2021,Rabi,Rajasthan,Nagaur,Little Millet,millets,19165.46,18581.78,18822.83,3.14,19171.0,18364.3,19439.8,18748.01,-0.55,1031.71,1008.41,573.06,-4.16,33.02,38.53,23.74,64.83,29,17,1.268,21088.54
2021,Rabi,Rajasthan,Nagaur,Proso Millet,millets,30918.32,29908.26,31354.1,3.38,35640.27,38339.86,34310.29,35238.96,6.89,1191.65,1208.25,317.08,-25.82,29.89,37.13,23.14,44.53,7,12,0.0,35844.12
2021,Kharif,Maharashtra,Pune,Pearl Millet,millets,7981.12,7431.28,7253.25,7.4,11582.3,11217.07,11217.34,11708.25,12.19,1558.59,1595.9,581.61,38.65,25.88,32.52,16.2,76.41,24,13,0.009,11698.34
2021,Kharif,Maharashtra,Pune,Finger Millet,millets,71652.55,70758.68,74653.24,1.26,143881.15,153247.15,145108.73,147358.79,6.41,2033.41,2134.57,393.86,-16.99,31.04,40.2,21.46,61.01,17,15,1.292,140605.61
2021,Kharif,Maharashtra,Pune,Sorghum,millets,42751.2,40301.71,41094.96,6.08,125864.44,131639.48,131959.2,127942.08,13.79,3123.05,3044.21,652.79,2.82,26.19,35.68,18.62,49.89,13,12,0.236,135362.69
2021,Kharif,Maharashtra,Pune,Foxtail Millet,millets,60778.06,54301.0,55131.37,11.93,64677.05,62969.33,61515.21,68424.72,-3.9,1191.08,1208.07,466.46,-4.53,24.46,34.39,16.46,46.28,19,0,1.059,65401.87
2021,Kharif,Maharashtra,Pune,Kodo Millet,millets,37701.43,38108.24,37589.09,-1.07,66288.78,65278.66,63953.54,67725.88,1.91,1739.49,1719.62,309.42,13.48,30.71,40.87,23.58,44.84,14,14,0.0,66683.61
2021,Rabi,Maharashtra,Pune,Barnyard Millet,millets,18840.45,17344.28,17316.81,8.63,14025.85,14876.99,14427.73,14793.69,4.21,808.67,771.01,603.61,5.06,24.07,31.38,17.49,48.02,17,0,0.094,15972.12
2021,Rabi,Maharashtra,Pune,Little Millet,millets,52993.83,51394.07,51875.33,3.11,37960.57,38684.64,37470.72,39742.53,9.82,738.62,773.61,509.52,25.83,32.52,40.38,25.44,47.27,24,4,0.604,37714.05
2021,Kharif,Maharashtra,Pune,Proso Millet,millets,50307.8,46459.3,48527.43,8.28,37236.08,39410.98,37313.13,37361.19,4.0,801.48,831.73,634.05,-19.11,26.89,38.61,19.02,52.41,7,15,0.0,38234.65
2021,Kharif,Maharashtra,Nashik,Pearl Millet,millets,71887.29,70309.71,69416.73,2.24,88347.27,94812.76,87216.24,87602.95,3.16,1256.54,1226.49,852.8,-15.71,32.6,43.05,23.79,77.15,13,14,0.0,90975.07
2021,Rabi,Maharashtra,Nashik,Finger Millet,millets,30812.13,30197.91,31831.25,2.03,69671.58,68237.95,72695.57,71511.76,3.98,2307.17,2247.99,848.41,25.35,26.91,37.58,20.31,69.8,20,14,0.444,73348.45
2021,Kharif,Maharashtra,Nashik,Sorghum,millets,30021.65,31534.37,30699.31,-4.8,74356.66,78224.17,76206.36,76966.48,9.75,2357.96,2369.3,315.47,7.84,27.2,34.48,19.96,48.45,15,16,0.0,68804.64
2021,Kharif,Maharashtra,Nashik,Foxtail Millet,millets,39449.33,40447.32,41150.11,-2.47,39779.9,42588.04,37856.21,39725.24,2.4,983.5,1011.94,741.09,35.54,27.03,33.74,20.0,40.55,21,3,0.284,40199.26
2021,Kharif,Maharashtra,Nashik,Kodo Millet,millets,13707.14,13593.54,13634.39,0.84,14394.04,14248.32,14006.78,14371.77,9.09,1058.89,1052.58,692.64,-26.85,24.41,35.22,17.74,52.03,30,20,0.661,13462.85
2021,Rabi,Maharashtra,Nashik,Barnyard Millet,millets,7396.66,6732.78,6876.6,9.86,10221.21,10919.28,10103.08,10534.98,1.16,1518.13,1478.96,562.26,-5.62,30.96,42.23,21.84,77.82,29,7,1.366,10990.42
2021,Kharif,Maharashtra,Nashik,Little Millet,millets,36416.31,35258.74,36964.37,3.28,29435.46,28612.25,29464.86,30741.81,4.69,834.84,836.84,432.56,-5.54,31.82,42.23,22.47,66.72,8,8,0.941,32663.55
2021,Rabi,Maharashtra,Nashik,Proso Millet,millets,34826.83,35103.32,35969.4,-0.79,50810.5,52677.33,49590.28,50361.94,13.14,1447.46,1477.86,310.91,19.1,32.73,42.8,23.39,61.75,23,13,0.487,47040.02
2021,Kharif,Maharashtra,Aurangabad,Pearl Millet,millets,28749.8,28713.32,29628.36,0.13,51751.96,53728.8,49427.93,53198.68,13.9,1802.37,1750.24,598.69,-29.03,29.9,41.68,20.46,78.79,30,17,1.733,47699.73
2021,Kharif,Maharashtra,Aurangabad,Finger Millet,millets,23493.97,22236.71,22158.1,5.65,56140.01,57751.13,56417.99,56503.99,-2.98,2524.65,2462.14,456.67,-1.38,33.95,41.54,27.8,46.19,11,7,0.265,54892.07
